tweet_id,text,created_at,user_followers,user_friends,retweet_count,favorite_count
tweet_04204,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-09-17 17:14:00,25863,1432,3102,9377
tweet_04205,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-08-05 00:30:00,29881,1966,2995,4612
tweet_04206,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-06-21 15:38:00,49923,2371,4206,8047
tweet_04207,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-07-30 08:27:00,4592,4911,2043,3376
tweet_04208,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-03-07 05:23:00,47669,501,2429,542
tweet_04209,"pelaku berhasil ditangkap, terkait perampokan. Masyarakat diminta tetap waspada.",2024-09-08 03:07:00,43225,2076,806,7030
tweet_04210,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-11-11 09:10:00,42504,185,1316,6112
tweet_04211,"warga menjadi korban, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-02-21 12:55:00,8813,3425,3194,9589
tweet_04212,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-04-07 15:21:00,29008,2205,4497,2867
tweet_04213,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-03-01 12:54:00,16248,83,377,164
tweet_04214,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-08 23:54:00,33924,1068,2216,5449
tweet_04215,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-10-12 12:06:00,28196,2397,788,6520
tweet_04216,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-02 03:20:00,12859,4613,515,6640
tweet_04217,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-10-21 01:18:00,9650,971,363,107
tweet_04218,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-03-15 16:40:00,48793,1443,3521,3871
tweet_04219,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-05-15 14:57:00,13286,3505,2199,3901
tweet_04220,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-01-01 03:49:00,24735,914,3528,977
tweet_04221,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-11-27 11:26:00,13245,4154,4939,7081
tweet_04222,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-04-02 07:37:00,33076,2744,3725,4540
tweet_04223,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-02-24 22:52:00,31395,3527,4418,6818
tweet_04224,"polisi melakukan patroli, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-26 16:34:00,24490,3886,1052,3615
tweet_04225,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-06-08 10:05:00,31688,2128,2418,2898
tweet_04226,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-10-27 17:10:00,15647,3416,3946,9238
tweet_04227,"kasus sedang diselidiki, terkait curanmor. Masyarakat diminta tetap waspada.",2024-10-06 11:52:00,527,2459,4233,5218
tweet_04228,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-09-08 21:56:00,25688,4797,810,8268
tweet_04229,"situasi tetap aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-05-19 14:47:00,48149,2746,4941,6389
tweet_04230,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-11-23 01:52:00,31010,1337,3037,6300
tweet_04231,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-03-06 08:37:00,23308,499,4642,3886
tweet_04232,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-04-12 06:18:00,42477,3565,1375,9745
tweet_04233,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-02-10 07:34:00,14804,4172,2046,2881
tweet_04234,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-11-16 18:49:00,28180,3479,4815,2177
tweet_04235,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-09-02 08:45:00,45339,137,263,4462
tweet_04236,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-05-26 01:40:00,22438,4094,2847,357
tweet_04237,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-05-18 02:26:00,41880,3815,583,3438
tweet_04238,"situasi tetap aman, kondisi berita terus dipantau oleh pihak terkait.",2024-09-25 16:15:00,25738,4995,1783,1093
tweet_04239,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-10-07 05:49:00,32312,2138,517,8933
tweet_04240,"masyarakat tetap waspada, kondisi warga terus dipantau oleh pihak terkait.",2024-03-09 07:06:00,38607,3446,403,9518
tweet_04241,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-02-11 11:37:00,29123,4350,877,1886
tweet_04242,"masyarakat tetap waspada, kondisi kota terus dipantau oleh pihak terkait.",2024-11-14 03:52:00,22434,1903,247,6795
tweet_04243,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-08-22 01:40:00,34131,3617,980,4965
tweet_04244,"polisi mengamankan pelaku, terkait pencurian. Masyarakat diminta tetap waspada.",2024-04-23 21:53:00,24849,1476,2015,4616
tweet_04245,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-03-03 23:25:00,42507,1388,1380,3537
tweet_04246,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-15 03:40:00,29705,3627,895,464
tweet_04247,"polisi mengamankan pelaku, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-11 20:44:00,30336,625,2602,6473
tweet_04248,"pelaku berhasil ditangkap, terkait pencurian. Masyarakat diminta tetap waspada.",2024-12-11 23:21:00,15913,3122,2715,4339
tweet_04249,"kondisi kota tertib, kondisi tertib terus dipantau oleh pihak terkait.",2024-09-04 23:45:00,15116,1074,4017,2819
tweet_04250,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-12 00:29:00,17117,1446,4820,86
tweet_04251,"kejadian tersebut meresahkan warga, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-06-20 21:11:00,37939,3425,4837,2483
tweet_04252,"terjadi kasus, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-06 19:45:00,47707,2494,1486,3527
tweet_04253,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-06-25 12:10:00,48785,551,3729,7350
tweet_04254,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-01-04 03:16:00,1269,2938,2509,1562
tweet_04255,"kondisi kota tertib, kondisi warga terus dipantau oleh pihak terkait.",2024-03-07 17:40:00,18875,3435,204,741
tweet_04256,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-08-09 14:53:00,4747,1110,1823,4197
tweet_04257,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-22 21:51:00,44481,2211,3185,6679
tweet_04258,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-12-25 02:08:00,13098,4296,447,1821
tweet_04259,"kondisi kota tertib, kondisi polisi terus dipantau oleh pihak terkait.",2024-11-27 23:37:00,11508,106,3835,8169
tweet_04260,"kondisi kota tertib, kondisi warga terus dipantau oleh pihak terkait.",2024-10-11 19:34:00,40985,565,2925,909
tweet_04261,"polisi melakukan patroli, kondisi aman terus dipantau oleh pihak terkait.",2024-03-13 12:57:00,14775,1496,2096,7944
tweet_04262,"keamanan terus ditingkatkan, kondisi tertib terus dipantau oleh pihak terkait.",2024-05-09 09:27:00,1243,4137,1479,5631
tweet_04263,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-12-09 21:56:00,18165,4459,3075,7250
tweet_04264,"pelaku berhasil ditangkap, terkait perampokan. Masyarakat diminta tetap waspada.",2024-02-18 18:54:00,19070,101,1963,5401
tweet_04265,"warga merasa aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-12-06 23:53:00,3973,433,3781,1324
tweet_04266,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-04 15:08:00,1349,4099,4659,9168
tweet_04267,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-10-26 15:14:00,12853,1275,218,533
tweet_04268,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-07-20 23:39:00,49226,4346,3142,9916
tweet_04269,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-06-02 11:29:00,44624,2877,4255,1004
tweet_04270,"situasi tetap aman, kondisi berita terus dipantau oleh pihak terkait.",2024-08-27 06:15:00,19799,313,2934,7707
tweet_04271,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-01-27 03:29:00,34256,2357,4197,7721
tweet_04272,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-05-30 09:41:00,41117,3448,596,5073
tweet_04273,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-02-29 21:25:00,3381,162,922,3318
tweet_04274,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-02-21 17:33:00,11853,2617,4562,443
tweet_04275,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-07-13 01:33:00,11923,4392,751,9426
tweet_04276,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-07-20 07:55:00,9786,924,4219,8259
tweet_04277,"pelaku berhasil ditangkap, terkait curanmor. Masyarakat diminta tetap waspada.",2024-08-05 12:49:00,7955,3713,4928,3399
tweet_04278,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-09-03 19:42:00,12144,2814,3388,4582
tweet_04279,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-10-01 11:48:00,33409,3447,1754,7020
tweet_04280,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-04-08 05:53:00,40075,2907,1129,4996
tweet_04281,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-08-08 06:33:00,46679,3900,4797,1828
tweet_04282,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-03-16 06:14:00,26841,1089,3914,8430
tweet_04283,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-05 04:03:00,19994,2142,1213,7347
tweet_04284,"terjadi kasus, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-29 11:50:00,31051,3503,295,5506
tweet_04285,"warga merasa aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-09-01 13:48:00,15630,3870,4496,4452
tweet_04286,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-03-03 15:50:00,7224,2400,3367,5514
tweet_04287,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-10-14 09:31:00,28554,18,2803,888
tweet_04288,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-04-30 17:55:00,28462,2723,48,180
tweet_04289,"kasus sedang diselidiki, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-22 10:52:00,49691,4684,1286,2190
tweet_04290,"polisi melakukan patroli, kondisi berita terus dipantau oleh pihak terkait.",2024-08-19 11:08:00,29103,2616,660,3178
tweet_04291,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-02-09 18:39:00,35618,3501,2578,6309
tweet_04292,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-12-19 02:02:00,17290,4664,2368,4559
tweet_04293,"terjadi kasus, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-06 22:12:00,49176,3133,1353,3135
tweet_04294,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-05 06:52:00,32413,1768,541,1529
tweet_04295,"polisi mengamankan pelaku, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-02-11 16:32:00,35395,2759,928,8101
tweet_04296,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-02-22 18:01:00,28495,4995,2061,2563
tweet_04297,"polisi melakukan patroli, kondisi berita terus dipantau oleh pihak terkait.",2024-07-12 00:13:00,33349,4536,2400,9903
tweet_04298,"kasus sedang diselidiki, terkait begal. Masyarakat diminta tetap waspada.",2024-12-20 01:33:00,43487,4174,3497,5496
tweet_04299,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-31 14:40:00,40571,2318,2597,9595
tweet_04300,"kondisi kota tertib, kondisi aman terus dipantau oleh pihak terkait.",2024-12-21 00:29:00,32612,1408,3320,7239
tweet_04301,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-07-24 09:41:00,39220,1088,973,9417
tweet_04302,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-01-13 04:52:00,5157,3448,3934,5684
tweet_04303,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-01-23 17:12:00,5478,4736,4512,438
tweet_04304,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-10 14:19:00,36115,3355,987,2529
tweet_04305,"kondisi kota tertib, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-10-04 01:32:00,40883,1331,3286,8219
tweet_04306,"situasi tetap aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-08-08 19:18:00,32971,596,2489,6401
tweet_04307,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-11-21 10:34:00,48024,3673,1394,6840
tweet_04308,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-11-19 20:31:00,10438,3888,3251,5053
tweet_04309,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-01-28 12:33:00,22866,1701,132,7407
tweet_04310,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-01-16 15:54:00,12504,3298,311,9977
tweet_04311,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-05-16 14:49:00,33528,110,1059,3238
tweet_04312,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-10-01 15:31:00,20202,457,765,4582
tweet_04313,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-03-22 14:46:00,37844,494,2423,6374
tweet_04314,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-06-30 17:36:00,11893,1108,1599,7464
tweet_04315,"pelaku berhasil ditangkap, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-03-26 11:45:00,6296,4808,1714,4149
tweet_04316,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-16 06:05:00,39458,583,1698,6984
tweet_04317,"masyarakat tetap waspada, kondisi kota terus dipantau oleh pihak terkait.",2024-10-06 09:48:00,35096,4541,1783,6630
tweet_04318,"pelaku berhasil ditangkap, terkait pencurian. Masyarakat diminta tetap waspada.",2024-01-26 12:18:00,10268,429,2105,2470
tweet_04319,"kasus sedang diselidiki, terkait penipuan. Masyarakat diminta tetap waspada.",2024-05-23 09:23:00,44143,3152,4061,4051
tweet_04320,"kondisi kota tertib, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-12-01 22:44:00,29471,239,4770,5128
tweet_04321,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-12-07 11:46:00,30458,2615,2275,4801
tweet_04322,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-02-25 15:25:00,10047,1342,117,1868
tweet_04323,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-03-03 22:54:00,35152,1531,3567,7087
tweet_04324,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-08-06 17:36:00,26188,3287,2696,4151
tweet_04325,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-04-05 00:30:00,32261,3660,2991,8505
tweet_04326,"pelaku berhasil ditangkap, terkait korupsi. Masyarakat diminta tetap waspada.",2024-08-09 18:25:00,36807,3068,160,9675
tweet_04327,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-09-28 08:17:00,36173,2459,4259,4957
tweet_04328,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-12-06 07:35:00,8706,3772,4620,9595
tweet_04329,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-09-22 05:45:00,28731,3010,4790,10
tweet_04330,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-03-04 06:04:00,7344,3797,2454,5164
tweet_04331,"polisi melakukan patroli, kondisi warga terus dipantau oleh pihak terkait.",2024-06-12 19:59:00,38348,2440,2831,1029
tweet_04332,"keamanan terus ditingkatkan, kondisi kota terus dipantau oleh pihak terkait.",2024-02-07 05:23:00,19360,558,267,7135
tweet_04333,"warga merasa aman, kondisi warga terus dipantau oleh pihak terkait.",2024-04-07 00:53:00,36065,3941,2019,9781
tweet_04334,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-03-15 22:35:00,25466,843,751,8461
tweet_04335,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-10-20 23:19:00,14410,2080,1312,2284
tweet_04336,"masyarakat tetap waspada, kondisi berita terus dipantau oleh pihak terkait.",2024-11-02 01:07:00,48042,2813,803,9288
tweet_04337,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-11-05 18:47:00,31524,4776,2696,5796
tweet_04338,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-01-18 21:32:00,14181,3529,1525,6237
tweet_04339,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-09-12 22:58:00,21795,616,3316,1598
tweet_04340,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-09-30 12:21:00,5894,4274,1998,89
tweet_04341,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-01-04 15:04:00,46328,4227,4178,9435
tweet_04342,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-03-13 11:55:00,35411,3506,889,8765
tweet_04343,"terjadi kasus, terkait begal. Masyarakat diminta tetap waspada.",2024-10-25 15:15:00,49005,2288,4984,611
tweet_04344,"kasus sedang diselidiki, terkait curanmor. Masyarakat diminta tetap waspada.",2024-01-28 12:05:00,23500,528,3577,6486
tweet_04345,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-05-24 09:26:00,43801,4280,2427,3757
tweet_04346,"masyarakat tetap waspada, kondisi tertib terus dipantau oleh pihak terkait.",2024-01-20 12:14:00,14476,908,1177,8521
